item-name,item-label,img-label,img-url
MS-RAS-00258,RAS Persian 258,81r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00167.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,81v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00168.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,82r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00169.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,82v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00170.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,83r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00171.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,83v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00172.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,84r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00173.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,84v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00174.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,85r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00175.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,85v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00176.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,86r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00177.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,86v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00178.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,87r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00179.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,87v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00180.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,88r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00181.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,88v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00182.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,89r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00183.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,89v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00184.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,90r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00185.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,90v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00186.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,91r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00187.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,91v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00188.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,92r,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00189.jp2/full/max/0/default.jpg
MS-RAS-00258,RAS Persian 258,92v,https://images.lib.cam.ac.uk/iiif/MS-RAS-00258-000-00190.jp2/full/max/0/default.jpg
