item-name,item-label,img-label,img-url
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],37r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00119.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],37v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00120.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],38r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00121.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],38v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00122.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],39r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00123.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],39v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00124.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],40r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00125.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],40v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00126.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],41r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00127.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],41v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00128.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],42r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00129.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],42v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00130.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],43r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00131.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],43v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00132.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],44r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00133.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],44v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00134.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],45r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00135.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],45v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00136.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],46r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00137.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],46v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00138.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],47r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00139.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],47v,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00140.jp2/full/max/0/default.jpg
PR-INC-00000-A-00007-00002-00888,Inc.0.A.7.2[888],48r,https://images.lib.cam.ac.uk/iiif/PR-INC-00000-A-00007-00002-00888-000-00141.jp2/full/max/0/default.jpg
